"site","date","mean_depth_ft","month","year","julian"
"6810813","2008-05-01",490.45,5,2008,"122"
"6810813","2008-06-01",498.45,6,2008,"153"
"6810813","2008-07-01",500.4,7,2008,"183"
"6810813","2008-08-01",494.85,8,2008,"214"
"6810813","2008-09-01",494.4,9,2008,"245"
"6810813","2008-10-01",497.5,10,2008,"275"
"6810813","2008-11-01",496.7,11,2008,"306"
"6810813","2008-12-01",499.133333333333,12,2008,"336"
"6810813","2009-01-01",494.3,1,2009,"1"
"6810813","2009-02-01",497.5,2,2009,"32"
"6810813","2009-03-01",493.35,3,2009,"60"
"6810813","2009-04-01",492.3,4,2009,"91"
"6810813","2009-05-01",494.75,5,2009,"121"
"6810813","2009-06-01",506,6,2009,"152"
"6810813","2009-07-01",510.75,7,2009,"182"
"6810813","2009-08-01",513.5,8,2009,"213"
"6810813","2009-09-01",516.21,9,2009,"244"
"6810813","2009-10-01",513.7,10,2009,"274"
"6810813","2009-11-01",512.8,11,2009,"305"
"6810813","2009-12-01",509.4,12,2009,"335"
"6810813","2010-01-01",510.4,1,2010,"1"
"6810813","2010-02-01",511.9,2,2010,"32"
"6810813","2010-03-01",511.25,3,2010,"60"
"6810813","2010-04-01",513.15,4,2010,"91"
"6810813","2010-05-01",514.36,5,2010,"121"
"6810813","2010-06-01",523.315,6,2010,"152"
"6810813","2010-07-01",525.155,7,2010,"182"
"6810813","2010-08-01",533.26,8,2010,"213"
"6810813","2010-09-01",540.605,9,2010,"244"
"6810813","2010-10-01",536.35,10,2010,"274"
"6810813","2010-11-01",539.105,11,2010,"305"
"6810813","2010-12-01",535.17,12,2010,"335"
"6810813","2011-01-01",526.703333333333,1,2011,"1"
"6810813","2011-02-01",544.58,2,2011,"32"
"6810813","2011-03-01",538.64,3,2011,"60"
"6810813","2011-04-01",540.73,4,2011,"91"
"6810813","2011-05-01",564.69,5,2011,"121"
"6810813","2011-06-01",572.45,6,2011,"152"
"6810813","2011-07-01",572.205,7,2011,"182"
"6810813","2011-08-01",564.665,8,2011,"213"
"6810813","2011-09-01",560.21,9,2011,"244"
"6810813","2011-10-01",548.95,10,2011,"274"
"6810813","2011-11-01",533.255,11,2011,"305"
"6810813","2011-12-01",504.12,12,2011,"335"
"6810813","2012-01-01",493.335,1,2012,"1"
"6810813","2012-02-01",487.275,2,2012,"32"
"6810813","2012-03-01",499.25,3,2012,"61"
"6810813","2012-04-01",518.245,4,2012,"92"
"6810813","2012-05-01",537.07,5,2012,"122"
"6810813","2012-06-01",553.425,6,2012,"153"
"6810813","2012-07-01",556.695,7,2012,"183"
"6810813","2012-08-01",562.7,8,2012,"214"
"6810813","2012-09-01",562.4,9,2012,"245"
"6810813","2012-10-01",560.74,10,2012,"275"
"6810813","2012-11-01",560.415,11,2012,"306"
"6810813","2012-12-01",559.3,12,2012,"336"
"6810813","2013-01-01",554.18,1,2013,"1"
"6810813","2013-02-01",556.215,2,2013,"32"
"6810813","2013-03-01",554.935,3,2013,"60"
"6810813","2013-04-01",554.84,4,2013,"91"
"6810813","2013-05-01",555.07,5,2013,"121"
"6810813","2013-06-01",551.35,6,2013,"152"
"6810813","2013-07-01",553.64,7,2013,"182"
"6810813","2013-08-01",559.81,8,2013,"213"
"6810813","2013-09-01",561.835,9,2013,"244"
"6810813","2013-10-01",561.195,10,2013,"274"
"6810813","2013-11-01",548.355,11,2013,"305"
"6810813","2013-12-01",520.185,12,2013,"335"
"6810813","2014-01-01",492.85,1,2014,"1"
"6810813","2014-02-01",536.35,2,2014,"32"
"6810813","2014-03-01",542.91,3,2014,"60"
"6810813","2014-04-01",541.835,4,2014,"91"
"6810813","2014-05-01",542.605,5,2014,"121"
"6810813","2014-06-01",531.34,6,2014,"152"
"6810813","2014-07-01",521.35,7,2014,"182"
"6810813","2014-08-01",528.205,8,2014,"213"
"6810813","2014-09-01",515.55,9,2014,"244"
"6810813","2014-10-01",512.64,10,2014,"274"
"6810813","2014-11-01",508.145,11,2014,"305"
"6810813","2014-12-01",502.15,12,2014,"335"
"6810813","2015-01-01",499.785,1,2015,"1"
"6810813","2015-02-01",494.665,2,2015,"32"
"6810813","2015-03-01",494.195,3,2015,"60"
"6810813","2015-04-01",494.65,4,2015,"91"
"6810813","2015-05-01",487.94,5,2015,"121"
"6810813","2015-06-01",502.535,6,2015,"152"
"6810813","2015-07-01",509.195,7,2015,"182"
"6810813","2015-08-01",524.275,8,2015,"213"
"6810813","2015-09-01",529.565,9,2015,"244"
"6810813","2015-10-01",528.545,10,2015,"274"
"6810813","2015-11-01",515.69,11,2015,"305"
"6810813","2015-12-01",510.735,12,2015,"335"
"6810813","2016-01-01",504.76,1,2016,"1"
"6810813","2016-02-01",507.74,2,2016,"32"
"6810813","2016-03-01",504.595,3,2016,"61"
"6810813","2016-04-01",501.385,4,2016,"92"
"6810813","2016-05-01",497.045,5,2016,"122"
"6810813","2016-06-01",502.91,6,2016,"153"
"6810813","2016-07-01",517.39,7,2016,"183"
"6810813","2016-08-01",519.73,8,2016,"214"
"6810813","2016-09-01",516.785,9,2016,"245"
"6810813","2016-10-01",527.625,10,2016,"275"
"6810813","2016-11-01",509.91,11,2016,"306"
"6810813","2016-12-01",506.44,12,2016,"336"
"6810813","2017-01-01",504.005,1,2017,"1"
"6810813","2017-02-01",498.97,2,2017,"32"
"6810813","2017-03-01",494.51,3,2017,"60"
"6810813","2017-04-01",499.87,4,2017,"91"
"6810813","2017-05-01",505.565,5,2017,"121"
"6810813","2017-06-01",528.935,6,2017,"152"
"6810813","2017-07-01",526.28,7,2017,"182"
"6810813","2017-08-01",525.97,8,2017,"213"
"6810813","2017-09-01",534.49,9,2017,"244"
"6810813","2017-10-01",527.015,10,2017,"274"
"6810813","2017-11-01",525.485,11,2017,"305"
"6810813","2017-12-01",512.925,12,2017,"335"
"6810813","2018-01-01",512.485,1,2018,"1"
"6810813","2018-02-01",502.235,2,2018,"32"
"6810813","2018-03-01",502.6,3,2018,"60"
"6810813","2018-04-01",512.325,4,2018,"91"
"6810813","2018-05-01",518.025,5,2018,"121"
"6810813","2018-06-01",530.825,6,2018,"152"
"6810813","2018-07-01",551.82,7,2018,"182"
"6810813","2018-08-01",553.72,8,2018,"213"
"6810813","2018-09-01",545.16,9,2018,"244"
"6810813","2018-10-01",544.225,10,2018,"274"
"6810813","2018-11-01",547.21,11,2018,"305"
"6810813","2018-12-01",526.785,12,2018,"335"
"6810813","2019-01-01",516.52,1,2019,"1"
"6810813","2019-02-01",508.345,2,2019,"32"
"6810813","2019-03-01",507.675,3,2019,"60"
"6810813","2019-04-01",514.165,4,2019,"91"
"6810813","2019-05-01",517.565,5,2019,"121"
"6810813","2019-06-01",517.855,6,2019,"152"
"6810813","2019-07-01",524.895,7,2019,"182"
"6810813","2019-08-01",543.15,8,2019,"213"
"6810813","2019-09-01",547.59,9,2019,"244"
"6810813","2019-10-01",537.785,10,2019,"274"
"6810813","2019-11-01",526.88,11,2019,"305"
"6810813","2019-12-01",519.655,12,2019,"335"
"6810813","2020-01-01",510.865,1,2020,"1"
"6810813","2020-02-01",500.42,2,2020,"32"
"6810813","2020-03-01",500.1,3,2020,"61"
"6810813","2020-04-01",499.12,4,2020,"92"
"6810813","2020-05-01",508.1,5,2020,"122"
"6810813","2020-06-01",515.075,6,2020,"153"
"6810813","2020-07-01",534.85,7,2020,"183"
"6810813","2020-08-01",545.4,8,2020,"214"
"6810813","2020-09-01",532.85,9,2020,"245"
"6810813","2020-10-01",541.2,10,2020,"275"
"6810813","2020-11-01",537.5,11,2020,"306"
"6810813","2020-12-01",523.4,12,2020,"336"
"6810813","2021-01-01",511.35,1,2021,"1"
"6810813","2021-02-01",511.05,2,2021,"32"
"6810813","2021-03-01",510,3,2021,"60"
"6810813","2021-04-01",512.65,4,2021,"91"
"6810813","2021-05-01",506.15,5,2021,"121"
"6810813","2021-06-01",506,6,2021,"152"
"6810813","2021-07-01",508.6,7,2021,"182"
"6810813","2021-08-01",512.6,8,2021,"213"
"6810813","2021-09-01",516.3,9,2021,"244"
"6810813","2021-10-01",512.5,10,2021,"274"
"6810813","2021-11-01",508.1,11,2021,"305"
"6810813","2021-12-01",501.95,12,2021,"335"
"6810813","2022-01-01",496.85,1,2022,"1"
"6810813","2022-02-01",498.25,2,2022,"32"
"6810813","2022-03-01",505.8,3,2022,"60"
"6810813","2022-04-01",499.4,4,2022,"91"
"6810813","2022-05-01",503.25,5,2022,"121"
"6810813","2022-06-01",523.6,6,2022,"152"
"6810813","2022-07-01",533.8,7,2022,"182"
"6810813","2022-08-01",524.8,8,2022,"213"
"6810813","2022-09-01",516.75,9,2022,"244"
"6810813","2022-10-01",521.35,10,2022,"274"
"6810813","2022-11-01",515.35,11,2022,"305"
"6810813","2022-12-01",509.2,12,2022,"335"
"6810813","2023-01-01",498.15,1,2023,"1"
"6810813","2023-02-01",490.05,2,2023,"32"
"6810813","2023-03-01",495.3,3,2023,"60"
"6810813","2023-04-01",488.85,4,2023,"91"
"6810813","2023-05-01",489.7,5,2023,"121"
"6810813","2023-06-01",498.95,6,2023,"152"
"6810912","2007-09-01",434.4,9,2007,"244"
"6810912","2007-10-01",436.6,10,2007,"274"
"6810912","2007-11-01",437.15,11,2007,"305"
"6810912","2007-12-01",436.85,12,2007,"335"
"6810912","2008-01-01",438.3,1,2008,"1"
"6810912","2008-02-01",439.05,2,2008,"32"
"6810912","2008-03-01",439.2,3,2008,"61"
"6810912","2008-04-01",440.8,4,2008,"92"
"6810912","2008-05-01",444.85,5,2008,"122"
"6810912","2008-06-01",446.25,6,2008,"153"
"6810912","2008-07-01",453.4,7,2008,"183"
"6810912","2008-08-01",456,8,2008,"214"
"6810912","2008-09-01",454.75,9,2008,"245"
"6810912","2008-10-01",457.8,10,2008,"275"
"6810912","2008-11-01",455,11,2008,"306"
"6810912","2008-12-01",459.9,12,2008,"336"
"6810912","2009-01-01",447.7,1,2009,"1"
"6810912","2009-02-01",448.4,2,2009,"32"
"6810912","2009-03-01",453.9,3,2009,"60"
"6810912","2009-04-01",455.1,4,2009,"91"
"6810912","2009-05-01",459.85,5,2009,"121"
"6810912","2009-06-01",465,6,2009,"152"
"6810912","2009-07-01",471.65,7,2009,"182"
"6810912","2009-08-01",474.95,8,2009,"213"
"6810912","2009-09-01",474.19,9,2009,"244"
"6810912","2009-10-01",466.25,10,2009,"274"
"6810912","2009-11-01",458.3,11,2009,"305"
"6810912","2009-12-01",455.6,12,2009,"335"
"6810912","2010-01-01",450.35,1,2010,"1"
"6810912","2010-02-01",444,2,2010,"32"
"6810912","2010-03-01",438.4,3,2010,"60"
"6810912","2010-04-01",432.95,4,2010,"91"
"6810912","2010-05-01",436.325,5,2010,"121"
"6810912","2010-06-01",440.735,6,2010,"152"
"6810912","2010-07-01",441.525,7,2010,"182"
"6810912","2010-08-01",447.725,8,2010,"213"
"6810912","2010-09-01",447.25,9,2010,"244"
"6810912","2010-10-01",447.165,10,2010,"274"
"6810912","2010-11-01",443.65,11,2010,"305"
"6810912","2010-12-01",439.45,12,2010,"335"
"6810912","2011-01-01",437.12,1,2011,"1"
"6810912","2011-02-01",436.775,2,2011,"32"
"6810912","2011-03-01",439.29,3,2011,"60"
"6810912","2011-04-01",444.31,4,2011,"91"
"6810912","2011-05-01",451.225,5,2011,"121"
"6810912","2011-06-01",451.885,6,2011,"152"
"6810912","2011-07-01",464.895,7,2011,"182"
"6810912","2011-08-01",443.95,8,2011,"213"
"6810912","2011-09-01",444.02,9,2011,"244"
"6810912","2011-10-01",452.55,10,2011,"274"
"6810912","2011-11-01",446.825,11,2011,"305"
"6810912","2011-12-01",441.825,12,2011,"335"
"6810912","2012-01-01",436.21,1,2012,"1"
"6810912","2012-02-01",433.565,2,2012,"32"
"6810912","2012-03-01",431.7,3,2012,"61"
"6810912","2012-04-01",431.215,4,2012,"92"
"6810912","2012-05-01",432.135,5,2012,"122"
"6810912","2012-06-01",437.985,6,2012,"153"
"6810912","2012-07-01",447.285,7,2012,"183"
"6810912","2012-08-01",458.92,8,2012,"214"
"6810912","2012-09-01",461.105,9,2012,"245"
"6810912","2012-10-01",450.6,10,2012,"275"
"6810912","2012-11-01",453.66,11,2012,"306"
"6810912","2012-12-01",452.065,12,2012,"336"
"6810912","2013-01-01",445.15,1,2013,"1"
"6810912","2013-02-01",444.66,2,2013,"32"
"6810912","2013-03-01",445.36,3,2013,"60"
"6810912","2013-04-01",451.465,4,2013,"91"
"6810912","2013-05-01",449.015,5,2013,"121"
"6810912","2013-06-01",448.605,6,2013,"152"
"6810912","2013-07-01",449.725,7,2013,"182"
"6810912","2013-08-01",451.47,8,2013,"213"
"6810912","2013-09-01",461.755,9,2013,"244"
"6810912","2013-10-01",457.71,10,2013,"274"
"6810912","2013-11-01",453.15,11,2013,"305"
"6810912","2013-12-01",451.97,12,2013,"335"
"6810912","2014-01-01",445,1,2014,"1"
"6810912","2014-02-01",446.755,2,2014,"32"
"6810912","2014-03-01",449.09,3,2014,"60"
"6810912","2014-04-01",452.7,4,2014,"91"
"6810912","2014-05-01",455.265,5,2014,"121"
"6810912","2014-06-01",452.755,6,2014,"152"
"6810912","2014-07-01",453.4,7,2014,"182"
"6810912","2014-08-01",455.935,8,2014,"213"
"6810912","2014-09-01",450.75,9,2014,"244"
"6810912","2014-10-01",452.06,10,2014,"274"
"6810912","2014-11-01",449,11,2014,"305"
"6810912","2014-12-01",445.405,12,2014,"335"
"6810912","2015-01-01",444.18,1,2015,"1"
"6810912","2015-02-01",442.465,2,2015,"32"
"6810912","2015-03-01",442.04,3,2015,"60"
"6810912","2015-04-01",441.15,4,2015,"91"
"6810912","2015-05-01",436.62,5,2015,"121"
"6810912","2015-06-01",436.67,6,2015,"152"
"6810912","2015-07-01",443.045,7,2015,"182"
"6810912","2015-08-01",448.46,8,2015,"213"
"6810912","2015-09-01",453.745,9,2015,"244"
"6810912","2015-10-01",456.88,10,2015,"274"
"6810912","2015-11-01",452.865,11,2015,"305"
"6810912","2015-12-01",453.18,12,2015,"335"
"6810912","2016-01-01",433.035,1,2016,"1"
"6810912","2016-02-01",434.74,2,2016,"32"
"6810912","2016-03-01",441.415,3,2016,"61"
"6810912","2016-04-01",441.07,4,2016,"92"
"6810912","2016-05-01",437.425,5,2016,"122"
"6810912","2016-06-01",437.565,6,2016,"153"
"6810912","2016-07-01",443.95,7,2016,"183"
"6810912","2016-08-01",445.66,8,2016,"214"
"6810912","2016-09-01",444.07,9,2016,"245"
"6810912","2016-10-01",457.2,10,2016,"275"
"6810912","2016-11-01",454.43,11,2016,"306"
"6810912","2016-12-01",450.71,12,2016,"336"
"6810912","2017-01-01",448.155,1,2017,"1"
"6810912","2017-02-01",444.1,2,2017,"32"
"6810912","2017-03-01",447.37,3,2017,"60"
"6810912","2017-04-01",449.445,4,2017,"91"
"6810912","2017-05-01",452.775,5,2017,"121"
"6810912","2017-06-01",455.19,6,2017,"152"
"6810912","2017-07-01",455.25,7,2017,"182"
"6810912","2017-08-01",455.055,8,2017,"213"
"6810912","2017-09-01",461.81,9,2017,"244"
"6810912","2017-10-01",463.1,10,2017,"274"
"6810912","2017-11-01",462.405,11,2017,"305"
"6810912","2017-12-01",455.385,12,2017,"335"
"6810912","2018-01-01",454.445,1,2018,"1"
"6810912","2018-02-01",451.16,2,2018,"32"
"6810912","2018-03-01",452.8,3,2018,"60"
"6810912","2018-04-01",463.71,4,2018,"91"
"6810912","2018-05-01",465.62,5,2018,"121"
"6810912","2018-06-01",461.38,6,2018,"152"
"6810912","2018-07-01",458.8,7,2018,"182"
"6810912","2018-08-01",458.025,8,2018,"213"
"6810912","2018-09-01",453.565,9,2018,"244"
"6810912","2018-10-01",444.035,10,2018,"274"
"6810912","2018-11-01",451.275,11,2018,"305"
"6810912","2018-12-01",447.23,12,2018,"335"
"6810912","2019-01-01",444.575,1,2019,"1"
"6810912","2019-02-01",442.435,2,2019,"32"
"6810912","2019-03-01",436.84,3,2019,"60"
"6810912","2019-04-01",431,4,2019,"91"
"6810912","2019-05-01",430.055,5,2019,"121"
"6810912","2019-06-01",432.33,6,2019,"152"
"6810912","2019-07-01",434.51,7,2019,"182"
"6810912","2019-08-01",446.425,8,2019,"213"
"6810912","2019-09-01",447.655,9,2019,"244"
"6810912","2019-10-01",449.7,10,2019,"274"
"6810912","2019-11-01",448.235,11,2019,"305"
"6810912","2019-12-01",443.085,12,2019,"335"
"6810912","2020-01-01",437.985,1,2020,"1"
"6810912","2020-02-01",436.955,2,2020,"32"
"6810912","2020-03-01",436.845,3,2020,"61"
"6810912","2020-04-01",436.945,4,2020,"92"
"6810912","2020-05-01",438,5,2020,"122"
"6810912","2020-06-01",438.97,6,2020,"153"
"6810912","2020-07-01",449.055,7,2020,"183"
"6810912","2020-08-01",459.055,8,2020,"214"
"6810912","2020-09-01",456.57,9,2020,"245"
"6810912","2020-10-01",458.735,10,2020,"275"
"6810912","2020-11-01",458.32,11,2020,"306"
"6810912","2020-12-01",455.575,12,2020,"336"
"6810912","2021-01-01",451.225,1,2021,"1"
"6810912","2021-02-01",451.225,2,2021,"32"
"6810912","2021-03-01",449.315,3,2021,"60"
"6810912","2021-04-01",450.95,4,2021,"91"
"6810912","2021-05-01",454.605,5,2021,"121"
"6810912","2021-06-01",454.9,6,2021,"152"
"6810912","2021-07-01",456.635,7,2021,"182"
"6810912","2021-08-01",458.62,8,2021,"213"
"6810912","2021-09-01",459.88,9,2021,"244"
"6810912","2021-10-01",456.925,10,2021,"274"
"6810912","2021-11-01",456.455,11,2021,"305"
"6810912","2021-12-01",454.94,12,2021,"335"
"6810913","2010-11-01",40.5,11,2010,"305"
"6810913","2010-12-01",34.36,12,2010,"335"
"6810913","2011-01-01",34.57,1,2011,"1"
"6810913","2011-02-01",35.385,2,2011,"32"
"6810913","2011-03-01",35.31,3,2011,"60"
"6810913","2011-04-01",35.66,4,2011,"91"
"6810913","2011-05-01",35.945,5,2011,"121"
"6810913","2011-06-01",36.155,6,2011,"152"
"6810913","2011-07-01",36.61,7,2011,"182"
"6810913","2011-08-01",37.16,8,2011,"213"
"6810913","2011-09-01",37.7,9,2011,"244"
"6810913","2011-10-01",37.055,10,2011,"274"
"6810913","2011-11-01",37.27,11,2011,"305"
"6810913","2011-12-01",37.09,12,2011,"335"
"6810913","2012-01-01",36.98,1,2012,"1"
"6810913","2012-02-01",35.34,2,2012,"32"
"6810913","2012-03-01",31.9,3,2012,"61"
"6810913","2012-04-01",32.82,4,2012,"92"
"6810913","2012-05-01",34.715,5,2012,"122"
"6810913","2012-06-01",36.255,6,2012,"153"
"6810913","2012-07-01",36.255,7,2012,"183"
"6810913","2012-08-01",36.35,8,2012,"214"
"6810913","2012-09-01",35.935,9,2012,"245"
"6810913","2012-10-01",33.715,10,2012,"275"
"6810913","2012-11-01",35.98,11,2012,"306"
"6810913","2012-12-01",36.43,12,2012,"336"
"6810913","2013-01-01",35.46,1,2013,"1"
"6810913","2013-02-01",35.905,2,2013,"32"
"6810913","2013-03-01",36.4,3,2013,"60"
"6810913","2013-04-01",36.385,4,2013,"91"
"6810913","2013-05-01",36.425,5,2013,"121"
"6810913","2013-06-01",36.505,6,2013,"152"
"6810913","2013-07-01",36.925,7,2013,"182"
"6810913","2013-08-01",36.91,8,2013,"213"
"6810913","2013-09-01",37.02,9,2013,"244"
"6810913","2013-10-01",37,10,2013,"274"
"6810913","2013-11-01",36.815,11,2013,"305"
"6810913","2013-12-01",36.515,12,2013,"335"
"6810913","2014-01-01",36.63,1,2014,"1"
"6810913","2014-02-01",37.19,2,2014,"32"
"6810913","2014-03-01",36.6,3,2014,"60"
"6810913","2014-04-01",36.82,4,2014,"91"
"6810913","2014-05-01",36.22,5,2014,"121"
"6810913","2014-06-01",35.59,6,2014,"152"
"6810913","2014-07-01",35.84,7,2014,"182"
"6810913","2014-08-01",36.19,8,2014,"213"
"6810913","2014-09-01",36.195,9,2014,"244"
"6810913","2014-10-01",36.445,10,2014,"274"
"6810913","2014-11-01",33.735,11,2014,"305"
"6810913","2014-12-01",34.64,12,2014,"335"
"6810913","2015-01-01",33.945,1,2015,"1"
"6810913","2015-02-01",32.14,2,2015,"32"
"6810913","2015-03-01",33.91,3,2015,"60"
"6810913","2015-04-01",33.7,4,2015,"91"
"6810913","2015-05-01",26.965,5,2015,"121"
"6810913","2015-06-01",25.605,6,2015,"152"
"6810913","2015-07-01",28.735,7,2015,"182"
"6810913","2015-08-01",33.85,8,2015,"213"
"6810913","2015-09-01",35.755,9,2015,"244"
"6810913","2015-10-01",36.135,10,2015,"274"
"6810913","2015-11-01",33.83,11,2015,"305"
"6810913","2015-12-01",31.07,12,2015,"335"
"6810913","2016-01-01",33.2733333333333,1,2016,"1"
"6810913","2016-02-01",34.71,2,2016,"32"
"6810913","2016-03-01",34.14,3,2016,"61"
"6810913","2016-04-01",31.68,4,2016,"92"
"6810913","2016-05-01",25.745,5,2016,"122"
"6810913","2016-06-01",25.47,6,2016,"153"
"6810913","2016-07-01",31.125,7,2016,"183"
"6810913","2016-08-01",33.295,8,2016,"214"
"6810913","2016-09-01",33.065,9,2016,"245"
"6810913","2016-10-01",35.915,10,2016,"275"
"6810913","2016-11-01",34.73,11,2016,"306"
"6810913","2016-12-01",32.18,12,2016,"336"
"6810913","2017-01-01",32.41,1,2017,"1"
"6810913","2017-02-01",31.61,2,2017,"32"
"6810913","2017-03-01",33.17,3,2017,"60"
"6810913","2017-04-01",34.195,4,2017,"91"
"6810913","2017-05-01",35.73,5,2017,"121"
"6810913","2017-06-01",36.035,6,2017,"152"
"6810913","2017-07-01",36.6,7,2017,"182"
"6810913","2017-08-01",36.085,8,2017,"213"
"6810913","2017-09-01",36.355,9,2017,"244"
"6810913","2017-10-01",36.475,10,2017,"274"
"6810913","2017-11-01",36.47,11,2017,"305"
"6810913","2017-12-01",36.48,12,2017,"335"
"6810913","2018-01-01",36.93,1,2018,"1"
"6810913","2018-02-01",36.035,2,2018,"32"
"6810913","2018-03-01",35.97,3,2018,"60"
"6810913","2018-04-01",36.365,4,2018,"91"
"6810913","2018-05-01",36.51,5,2018,"121"
"6810913","2018-06-01",36.545,6,2018,"152"
"6810913","2018-07-01",36.695,7,2018,"182"
"6810913","2018-08-01",36.31,8,2018,"213"
"6810913","2018-09-01",30.74,9,2018,"244"
"6810913","2018-10-01",25.615,10,2018,"274"
"6810913","2018-11-01",27.61,11,2018,"305"
"6810913","2018-12-01",30.89,12,2018,"335"
"6810913","2019-01-01",29.14,1,2019,"1"
"6810913","2019-02-01",31.98,2,2019,"32"
"6810913","2019-03-01",33.825,3,2019,"60"
"6810913","2019-04-01",34.215,4,2019,"91"
"6810913","2019-05-01",29.98,5,2019,"121"
"6810913","2019-06-01",31.88,6,2019,"152"
"6810913","2019-07-01",32.105,7,2019,"182"
"6810913","2019-08-01",35.925,8,2019,"213"
"6810913","2019-09-01",35.975,9,2019,"244"
"6810913","2019-10-01",36.045,10,2019,"274"
"6810913","2019-11-01",36.29,11,2019,"305"
"6810913","2019-12-01",35.83,12,2019,"335"
"6810913","2020-01-01",35.72,1,2020,"1"
"6810913","2020-02-01",35.49,2,2020,"32"
"6810913","2020-03-01",35.775,3,2020,"61"
"6810913","2020-04-01",35.745,4,2020,"92"
"6810913","2020-05-01",35.27,5,2020,"122"
"6810913","2020-06-01",33.89,6,2020,"153"
"6810913","2020-07-01",36.19,7,2020,"183"
"6810913","2020-08-01",36.315,8,2020,"214"
"6810913","2020-09-01",36.185,9,2020,"245"
"6810913","2020-10-01",36.435,10,2020,"275"
"6810913","2020-11-01",36.42,11,2020,"306"
"6810913","2020-12-01",36.365,12,2020,"336"
"6810913","2021-01-01",36.29,1,2021,"1"
"6810913","2021-02-01",36.38,2,2021,"32"
"6810913","2021-03-01",36.715,3,2021,"60"
"6810913","2021-04-01",36.285,4,2021,"91"
"6810913","2021-05-01",35.19,5,2021,"121"
"6810913","2021-06-01",29.225,6,2021,"152"
"6810913","2021-07-01",28.47,7,2021,"182"
"6810913","2021-08-01",28.57,8,2021,"213"
"6810913","2021-09-01",34.135,9,2021,"244"
"6810913","2021-10-01",30.955,10,2021,"274"
"6810913","2021-11-01",30.42,11,2021,"305"
"6810913","2021-12-01",33.955,12,2021,"335"
