"date","elevation_at_waterlevel","site","year","julian"
2012-08-16,1077.3,6810813,2012,229
2012-09-14,1076.2,6810813,2012,258
2012-09-27,1079,6810813,2012,271
2012-10-16,1079.53,6810813,2012,290
2012-10-31,1078.99,6810813,2012,305
2012-11-16,1079.87,6810813,2012,321
2012-11-30,1079.3,6810813,2012,335
2012-12-14,1080.68,6810813,2012,349
2012-12-28,1080.72,6810813,2012,363
2013-01-16,1086.9,6810813,2013,16
2013-01-31,1084.74,6810813,2013,31
2013-02-15,1083.85,6810813,2013,46
2013-02-28,1083.72,6810813,2013,59
2013-03-15,1085.75,6810813,2013,74
2013-03-28,1084.38,6810813,2013,87
2013-04-16,1085.32,6810813,2013,106
2013-04-30,1085,6810813,2013,120
2013-05-15,1084.06,6810813,2013,135
2013-05-31,1085.8,6810813,2013,151
2013-06-14,1086.6,6810813,2013,165
2013-06-28,1090.7,6810813,2013,179
2013-07-16,1088.72,6810813,2013,197
2013-07-31,1084,6810813,2013,212
2013-08-16,1080.4,6810813,2013,228
2013-08-30,1079.98,6810813,2013,242
2013-09-13,1078.13,6810813,2013,256
2013-09-27,1078.2,6810813,2013,270
2013-10-16,1078.79,6810813,2013,289
2013-10-31,1078.82,6810813,2013,304
2013-11-15,1090.5,6810813,2013,319
2013-11-26,1092.79,6810813,2013,330
2013-12-17,1093.08,6810813,2013,351
2013-12-30,1146.55,6810813,2013,364
2014-01-16,1147.15,6810813,2014,16
2014-02-14,1104.9,6810813,2014,45
2014-02-28,1102.4,6810813,2014,59
2014-03-14,1099.44,6810813,2014,73
2014-03-28,1094.74,6810813,2014,87
2014-04-15,1090.68,6810813,2014,105
2014-04-30,1105.65,6810813,2014,120
2014-05-15,1102.09,6810813,2014,135
2014-05-30,1092.7,6810813,2014,150
2014-06-13,1095.34,6810813,2014,164
2014-06-27,1121.98,6810813,2014,178
2014-07-16,1114.47,6810813,2014,197
2014-07-31,1122.83,6810813,2014,212
2014-08-15,1113.85,6810813,2014,227
2014-08-29,1109.74,6810813,2014,241
2014-09-15,1123.8,6810813,2014,258
2014-09-30,1125.1,6810813,2014,273
2014-10-15,1127.36,6810813,2014,288
2014-10-31,1127.36,6810813,2014,304
2014-11-14,1130.29,6810813,2014,318
2014-11-25,1133.42,6810813,2014,329
2014-12-10,1135,6810813,2014,344
2014-12-22,1140.7,6810813,2014,356
2015-01-15,1137.8,6810813,2015,15
2015-01-29,1142.63,6810813,2015,29
2015-02-12,1145.19,6810813,2015,43
2015-02-26,1145.48,6810813,2015,57
2015-03-16,1145.78,6810813,2015,75
2015-03-30,1145.83,6810813,2015,89
2015-04-15,1142.15,6810813,2015,105
2015-04-29,1148.55,6810813,2015,119
2015-05-14,1149.79,6810813,2015,134
2015-05-29,1154.33,6810813,2015,149
2015-06-15,1138.6,6810813,2015,166
2015-06-29,1136.33,6810813,2015,180
2015-07-16,1132.36,6810813,2015,197
2015-07-30,1129.25,6810813,2015,211
2015-08-13,1119,6810813,2015,225
2015-08-27,1112.45,6810813,2015,239
2015-09-15,1109.13,6810813,2015,258
2015-09-29,1111.74,6810813,2015,272
2015-10-15,1106.21,6810813,2015,288
2015-10-29,1116.7,6810813,2015,302
2015-11-13,1120.02,6810813,2015,317
2015-11-23,1128.6,6810813,2015,327
2015-12-15,1128.95,6810813,2015,349
2015-12-29,1129.58,6810813,2015,363
2016-01-14,1135.4,6810813,2016,14
2016-01-28,1135.08,6810813,2016,28
2016-02-11,1132.63,6810813,2016,42
2016-02-24,1131.89,6810813,2016,55
2016-03-15,1135.42,6810813,2016,75
2016-03-30,1135.39,6810813,2016,90
2016-04-14,1137.22,6810813,2016,105
2016-04-28,1140.01,6810813,2016,119
2016-05-16,1140.88,6810813,2016,137
2016-05-31,1145.03,6810813,2016,152
2016-06-15,1147.01,6810813,2016,167
2016-06-30,1127.17,6810813,2016,182
2016-07-13,1124.09,6810813,2016,195
2016-07-28,1121.13,6810813,2016,210
2016-08-16,1117.84,6810813,2016,229
2016-08-30,1122.7,6810813,2016,243
2016-09-15,1124.35,6810813,2016,259
2016-09-29,1122.08,6810813,2016,273
2016-10-13,1114.86,6810813,2016,287
2016-10-27,1109.89,6810813,2016,301
2016-11-16,1129.93,6810813,2016,321
2016-11-29,1130.25,6810813,2016,334
2016-12-15,1131.77,6810813,2016,350
2016-12-28,1135.35,6810813,2016,363
2017-01-17,1134.84,6810813,2017,17
2017-01-30,1137.15,6810813,2017,30
2017-02-15,1137.77,6810813,2017,46
2017-02-28,1144.29,6810813,2017,59
2017-03-15,1148.48,6810813,2017,74
2017-03-29,1142.5,6810813,2017,88
2017-04-12,1142.29,6810813,2017,102
2017-04-28,1137.97,6810813,2017,118
2017-05-15,1134.89,6810813,2017,135
2017-05-30,1133.98,6810813,2017,150
2017-06-15,1113,6810813,2017,166
2017-06-29,1109.13,6810813,2017,180
2017-07-27,1113.72,6810813,2017,208
2017-08-16,1114.11,6810813,2017,228
2017-08-30,1113.95,6810813,2017,242
2017-09-14,1107.35,6810813,2017,257
2017-09-28,1103.67,6810813,2017,271
2017-10-16,1113.7,6810813,2017,289
2017-10-30,1112.27,6810813,2017,303
2017-11-15,1114.5,6810813,2017,319
2017-11-29,1114.53,6810813,2017,333
2017-12-13,1122.05,6810813,2017,347
2017-12-27,1132.1,6810813,2017,361
2018-01-18,1120.42,6810813,2018,18
2018-01-31,1134.61,6810813,2018,31
2018-02-14,1135.24,6810813,2018,45
2018-02-28,1140.29,6810813,2018,59
2018-03-14,1140.08,6810813,2018,73
2018-03-28,1134.72,6810813,2018,87
2018-04-10,1127.35,6810813,2018,100
2018-04-25,1128,6810813,2018,115
2018-05-16,1126.25,6810813,2018,136
2018-05-30,1117.7,6810813,2018,150
2018-06-13,1117.44,6810813,2018,164
2018-06-27,1100.91,6810813,2018,178
2018-07-18,1093.06,6810813,2018,199
2018-07-31,1083.3,6810813,2018,212
2018-08-15,1091.7,6810813,2018,227
2018-08-29,1080.86,6810813,2018,241
2018-09-12,1092.28,6810813,2018,255
2018-09-26,1097.4,6810813,2018,269
2018-10-16,1091.08,6810813,2018,289
2018-10-30,1100.47,6810813,2018,303
2018-11-15,1091.79,6810813,2018,319
2018-11-29,1093.79,6810813,2018,333
2018-12-12,1112.51,6810813,2018,346
2018-12-27,1113.92,6810813,2018,361
2019-01-16,1116.89,6810813,2019,16
2019-01-30,1130.07,6810813,2019,30
2019-02-13,1129.88,6810813,2019,44
2019-02-27,1133.43,6810813,2019,58
2019-03-12,1131.77,6810813,2019,71
2019-03-28,1132.88,6810813,2019,87
2019-04-11,1131.67,6810813,2019,101
2019-04-30,1120,6810813,2019,120
2019-05-15,1120.77,6810813,2019,135
2019-05-29,1124.1,6810813,2019,149
2019-06-13,1121.89,6810813,2019,164
2019-06-27,1122.4,6810813,2019,178
2019-07-17,1122.85,6810813,2019,198
2019-07-31,1107.36,6810813,2019,212
2019-08-15,1100.05,6810813,2019,227
2019-08-29,1093.65,6810813,2019,241
2019-09-12,1092.24,6810813,2019,255
2019-09-25,1092.58,6810813,2019,268
2019-10-16,1096.11,6810813,2019,289
2019-10-31,1108.32,6810813,2019,304
2019-11-14,1109.88,6810813,2019,318
2019-11-27,1116.36,6810813,2019,331
2019-12-12,1119.56,6810813,2019,346
2019-12-30,1121.13,6810813,2019,364
2020-01-14,1120.89,6810813,2020,14
2020-01-30,1137.38,6810813,2020,30
2020-02-13,1139.13,6810813,2020,44
2020-02-27,1140.03,6810813,2020,58
2020-03-16,1139.88,6810813,2020,76
2020-03-30,1139.92,6810813,2020,90
2020-04-16,1140.88,6810813,2020,107
2020-05-14,1130.6,6810813,2020,135
2020-05-28,1133.2,6810813,2020,149
2020-06-15,1125.1,6810813,2020,167
2020-06-29,1124.75,6810813,2020,181
2020-07-16,1110.2,6810813,2020,198
2020-07-30,1100.1,6810813,2020,212
2020-08-13,1097,6810813,2020,226
2020-08-27,1092.2,6810813,2020,240
2020-09-15,1106.2,6810813,2020,259
2020-09-30,1108.1,6810813,2020,274
2020-10-15,1100.6,6810813,2020,289
2020-10-29,1097,6810813,2020,303
2020-11-16,1098.8,6810813,2020,321
2020-11-30,1106.2,6810813,2020,335
2020-12-15,1112.7,6810813,2020,350
2020-12-28,1120.5,6810813,2020,363
2021-01-14,1125.4,6810813,2021,14
2021-01-28,1131.9,6810813,2021,28
2021-02-11,1131.9,6810813,2021,42
2021-02-25,1126,6810813,2021,56
2021-03-16,1131.7,6810813,2021,75
2021-03-30,1128.3,6810813,2021,89
2021-04-15,1128.3,6810813,2021,105
2021-04-29,1126.4,6810813,2021,119
2021-05-13,1131.4,6810813,2021,133
2021-05-26,1136.3,6810813,2021,146
2021-06-17,1136.4,6810813,2021,168
2021-06-29,1131.6,6810813,2021,180
2021-07-15,1133.9,6810813,2021,196
2021-07-29,1128.9,6810813,2021,210
2021-08-16,1128.8,6810813,2021,228
2021-08-30,1126,6810813,2021,242
2021-09-15,1124.6,6810813,2021,258
2021-09-30,1122.8,6810813,2021,273
2021-10-15,1126,6810813,2021,288
2021-10-28,1129,6810813,2021,301
2021-11-15,1128.8,6810813,2021,319
2021-11-30,1135,6810813,2021,334
2021-12-14,1136.2,6810813,2021,348
2021-12-28,1139.9,6810813,2021,362
2022-01-13,1145.3,6810813,2022,13
2022-01-27,1141,6810813,2022,27
2022-02-11,1141.5,6810813,2022,42
2022-02-28,1142,6810813,2022,59
2022-03-16,1141.8,6810813,2022,75
2022-03-30,1126.6,6810813,2022,89
2007-09-15,1164.6,6810912,2007,258
2007-09-30,1162.6,6810912,2007,273
2007-10-15,1159.8,6810912,2007,288
2007-10-31,1163,6810912,2007,304
2007-11-15,1162.7,6810912,2007,319
2007-11-30,1159,6810912,2007,334
2007-12-14,1162.8,6810912,2007,348
2007-12-31,1159.5,6810912,2007,365
2008-01-15,1159.4,6810912,2008,15
2008-01-31,1160,6810912,2008,31
2008-02-15,1160,6810912,2008,46
2008-02-29,1157.9,6810912,2008,60
2008-03-14,1159.8,6810912,2008,74
2008-03-31,1157.8,6810912,2008,91
2008-04-15,1157.2,6810912,2008,106
2008-04-30,1157.2,6810912,2008,121
2008-05-15,1156.5,6810912,2008,136
2008-05-30,1149.8,6810912,2008,151
2008-06-15,1152.4,6810912,2008,167
2008-06-30,1151.1,6810912,2008,182
2008-07-15,1145.2,6810912,2008,197
2008-07-31,1144,6810912,2008,213
2008-08-15,1140.2,6810912,2008,228
2008-08-29,1143.8,6810912,2008,242
2008-09-15,1143.4,6810912,2008,259
2008-09-30,1143.1,6810912,2008,274
2008-10-15,1142.4,6810912,2008,289
2008-10-31,1138,6810912,2008,305
2008-11-13,1143,6810912,2008,318
2008-12-01,1136.8,6810912,2008,336
2008-12-15,1138.7,6810912,2008,350
2008-12-29,1138.8,6810912,2008,364
2009-01-15,1150.2,6810912,2009,15
2009-01-30,1150.4,6810912,2009,30
2009-02-13,1149.2,6810912,2009,44
2009-02-27,1150,6810912,2009,58
2009-03-17,1145.2,6810912,2009,76
2009-03-31,1143,6810912,2009,90
2009-04-15,1143.4,6810912,2009,105
2009-04-29,1142.4,6810912,2009,119
2009-05-15,1138.7,6810912,2009,135
2009-05-29,1137.6,6810912,2009,149
2009-06-15,1134.2,6810912,2009,166
2009-06-30,1131.8,6810912,2009,181
2009-07-15,1128.5,6810912,2009,196
2009-07-31,1124.2,6810912,2009,212
2009-08-14,1124.4,6810912,2009,226
2009-08-28,1121.7,6810912,2009,240
2009-09-15,1125.2,6810912,2009,258
2009-09-30,1122.42,6810912,2009,273
2009-10-15,1125.7,6810912,2009,288
2009-10-30,1137.8,6810912,2009,303
2009-11-13,1139.4,6810912,2009,317
2009-11-30,1140,6810912,2009,334
2009-12-15,1142.4,6810912,2009,349
2010-01-12,1146.3,6810912,2010,12
2010-01-28,1149,6810912,2010,28
2010-02-12,1154.5,6810912,2010,43
2010-02-26,1153.5,6810912,2010,57
2010-03-15,1154,6810912,2010,74
2010-03-31,1165.2,6810912,2010,90
2010-04-16,1165.6,6810912,2010,106
2010-04-30,1164.5,6810912,2010,120
2010-05-14,1162.25,6810912,2010,134
2010-05-28,1161.1,6810912,2010,148
2010-06-16,1158.83,6810912,2010,167
2010-06-30,1155.7,6810912,2010,181
2010-07-16,1157.25,6810912,2010,197
2010-07-30,1155.7,6810912,2010,211
2010-08-16,1151.45,6810912,2010,228
2010-08-31,1149.1,6810912,2010,243
2010-09-16,1149,6810912,2010,259
2010-09-30,1152.5,6810912,2010,273
2010-10-15,1151.08,6810912,2010,288
2010-10-29,1150.59,6810912,2010,302
2010-11-16,1153.15,6810912,2010,320
2010-11-30,1155.55,6810912,2010,334
2010-12-16,1157.49,6810912,2010,350
2010-12-30,1159.61,6810912,2010,364
2011-01-14,1160.15,6810912,2011,14
2011-01-28,1161.61,6810912,2011,28
2011-02-11,1161.4,6810912,2011,42
2011-02-25,1161.05,6810912,2011,56
2011-03-15,1159.96,6810912,2011,74
2011-03-31,1157.46,6810912,2011,90
2011-04-15,1156.08,6810912,2011,105
2011-04-29,1151.3,6810912,2011,119
2011-05-13,1146.55,6810912,2011,133
2011-05-27,1147,6810912,2011,147
2011-06-16,1136.94,6810912,2011,167
2011-06-30,1155.29,6810912,2011,181
2011-07-15,1131.91,6810912,2011,196
2011-07-29,1134.3,6810912,2011,210
2011-08-16,1154.02,6810912,2011,228
2011-08-31,1154.08,6810912,2011,243
2011-09-16,1153.98,6810912,2011,259
2011-10-13,1144.35,6810912,2011,286
2011-10-28,1146.55,6810912,2011,301
2011-11-15,1149.8,6810912,2011,319
2011-11-30,1152.55,6810912,2011,334
2011-12-16,1153.49,6810912,2011,350
2011-12-29,1158.86,6810912,2011,363
2012-01-19,1161.4,6810912,2012,19
2012-01-31,1162.18,6810912,2012,31
2012-02-16,1163.7,6810912,2012,47
2012-02-29,1165.17,6810912,2012,60
2012-03-15,1165.3,6810912,2012,75
2012-03-30,1167.3,6810912,2012,90
2012-04-13,1167.08,6810912,2012,104
2012-04-27,1166.49,6810912,2012,118
2012-05-15,1166.05,6810912,2012,136
2012-05-31,1165.68,6810912,2012,152
2012-06-15,1160.25,6810912,2012,167
2012-06-29,1159.78,6810912,2012,181
2012-07-17,1160.08,6810912,2012,199
2012-07-31,1141.35,6810912,2012,213
2012-08-16,1139.08,6810912,2012,229
2012-09-14,1138.69,6810912,2012,258
2012-09-27,1135.1,6810912,2012,271
2012-10-16,1151.5,6810912,2012,290
2012-10-31,1143.3,6810912,2012,305
2012-11-16,1143.08,6810912,2012,321
2012-11-30,1145.6,6810912,2012,335
2012-12-14,1145.89,6810912,2012,349
2012-12-28,1145.98,6810912,2012,363
2013-01-16,1152.3,6810912,2013,16
2013-01-31,1153.4,6810912,2013,31
2013-02-15,1153.29,6810912,2013,46
2013-02-28,1153.39,6810912,2013,59
2013-03-15,1153.5,6810912,2013,74
2013-03-28,1151.78,6810912,2013,87
2013-04-16,1143.75,6810912,2013,106
2013-04-30,1149.32,6810912,2013,120
2013-05-15,1148.8,6810912,2013,135
2013-05-31,1149.17,6810912,2013,151
2013-06-14,1149.29,6810912,2013,165
2013-06-28,1149.5,6810912,2013,179
2013-07-16,1148.81,6810912,2013,197
2013-07-31,1147.74,6810912,2013,212
2013-08-16,1146.48,6810912,2013,228
2013-08-30,1146.58,6810912,2013,242
2013-09-13,1136.08,6810912,2013,256
2013-09-27,1136.41,6810912,2013,270
2013-10-16,1140.2,6810912,2013,289
2013-10-31,1140.38,6810912,2013,304
2013-11-15,1144.2,6810912,2013,319
2013-11-26,1145.5,6810912,2013,330
2013-12-17,1145.88,6810912,2013,351
2013-12-30,1146.18,6810912,2013,364
2014-01-16,1153,6810912,2014,16
2014-02-14,1151.2,6810912,2014,45
2014-02-28,1151.29,6810912,2014,59
2014-03-14,1151.62,6810912,2014,73
2014-03-28,1146.2,6810912,2014,87
2014-04-15,1145.6,6810912,2014,105
2014-04-30,1145,6810912,2014,120
2014-05-15,1142.79,6810912,2014,135
2014-05-30,1142.68,6810912,2014,150
2014-06-13,1143.39,6810912,2014,164
2014-06-27,1147.1,6810912,2014,178
2014-07-16,1145.87,6810912,2014,197
2014-07-31,1143.33,6810912,2014,212
2014-08-15,1142.11,6810912,2014,227
2014-08-29,1142.02,6810912,2014,241
2014-09-15,1146.78,6810912,2014,258
2014-09-30,1147.72,6810912,2014,273
2014-10-15,1146.05,6810912,2014,288
2014-10-31,1145.83,6810912,2014,304
2014-11-14,1148.6,6810912,2014,318
2014-11-25,1149.4,6810912,2014,329
2014-12-10,1151.7,6810912,2014,344
2014-12-22,1153.49,6810912,2014,356
2015-01-15,1152.79,6810912,2015,15
2015-01-29,1154.85,6810912,2015,29
2015-02-12,1155.48,6810912,2015,43
2015-02-26,1155.59,6810912,2015,57
2015-03-16,1155.84,6810912,2015,75
2015-03-30,1156.08,6810912,2015,89
2015-04-15,1155.89,6810912,2015,105
2015-04-29,1157.81,6810912,2015,119
2015-05-14,1158.31,6810912,2015,134
2015-05-29,1164.45,6810912,2015,149
2015-06-15,1162.54,6810912,2015,166
2015-06-29,1160.12,6810912,2015,180
2015-07-16,1157.11,6810912,2015,197
2015-07-30,1152.8,6810912,2015,211
2015-08-13,1150.11,6810912,2015,225
2015-08-27,1148.97,6810912,2015,239
2015-09-15,1147.11,6810912,2015,258
2015-09-29,1141.4,6810912,2015,272
2015-10-15,1139.78,6810912,2015,288
2015-10-29,1142.46,6810912,2015,302
2015-11-13,1146.57,6810912,2015,317
2015-11-23,1143.7,6810912,2015,327
2015-12-15,1143.89,6810912,2015,349
2015-12-29,1145.75,6810912,2015,363
2016-01-14,1164.89,6810912,2016,14
2016-01-28,1165.04,6810912,2016,28
2016-02-11,1163.33,6810912,2016,42
2016-02-24,1163.19,6810912,2016,55
2016-03-15,1157.62,6810912,2016,75
2016-03-30,1155.55,6810912,2016,90
2016-04-14,1155.88,6810912,2016,105
2016-04-28,1157.98,6810912,2016,119
2016-05-16,1159.02,6810912,2016,137
2016-05-31,1162.13,6810912,2016,152
2016-06-15,1162.98,6810912,2016,167
2016-06-30,1157.89,6810912,2016,182
2016-07-13,1154.77,6810912,2016,195
2016-07-28,1153.33,6810912,2016,210
2016-08-16,1150.44,6810912,2016,229
2016-08-30,1154.24,6810912,2016,243
2016-09-15,1154.88,6810912,2016,259
2016-09-29,1152.98,6810912,2016,273
2016-10-13,1141.85,6810912,2016,287
2016-10-27,1139.75,6810912,2016,301
2016-11-16,1143.4,6810912,2016,321
2016-11-29,1143.74,6810912,2016,334
2016-12-15,1144.88,6810912,2016,350
2016-12-28,1149.7,6810912,2016,363
2017-01-17,1148.91,6810912,2017,17
2017-01-30,1150.78,6810912,2017,30
2017-02-15,1151.25,6810912,2017,46
2017-02-28,1156.55,6810912,2017,59
2017-03-15,1151.18,6810912,2017,74
2017-03-29,1150.08,6810912,2017,88
2017-04-12,1149.79,6810912,2017,102
2017-04-28,1147.32,6810912,2017,118
2017-05-15,1145.6,6810912,2017,135
2017-05-30,1144.85,6810912,2017,150
2017-06-15,1144.4,6810912,2017,166
2017-06-29,1141.22,6810912,2017,180
2017-07-27,1142.75,6810912,2017,208
2017-08-16,1142.99,6810912,2017,228
2017-08-30,1142.9,6810912,2017,242
2017-09-14,1138.78,6810912,2017,257
2017-09-28,1133.6,6810912,2017,271
2017-10-16,1135.35,6810912,2017,289
2017-10-30,1134.45,6810912,2017,303
2017-11-15,1135.57,6810912,2017,319
2017-11-29,1135.62,6810912,2017,333
2017-12-13,1140.57,6810912,2017,347
2017-12-27,1144.66,6810912,2017,361
2018-01-18,1141.77,6810912,2018,18
2018-01-31,1145.34,6810912,2018,31
2018-02-14,1145.89,6810912,2018,45
2018-02-28,1147.79,6810912,2018,59
2018-03-14,1147.29,6810912,2018,73
2018-03-28,1143.11,6810912,2018,87
2018-04-10,1134.1,6810912,2018,100
2018-04-25,1134.48,6810912,2018,115
2018-05-16,1134.08,6810912,2018,136
2018-05-30,1130.68,6810912,2018,150
2018-06-13,1136.88,6810912,2018,164
2018-06-27,1136.36,6810912,2018,178
2018-07-18,1140.3,6810912,2018,199
2018-07-31,1138.1,6810912,2018,212
2018-08-15,1140.05,6810912,2018,227
2018-08-29,1139.9,6810912,2018,241
2018-09-12,1142.77,6810912,2018,255
2018-09-26,1146.1,6810912,2018,269
2018-10-16,1152.08,6810912,2018,289
2018-10-30,1155.85,6810912,2018,303
2018-11-15,1146.2,6810912,2018,319
2018-11-29,1147.25,6810912,2018,333
2018-12-12,1150.66,6810912,2018,346
2018-12-27,1150.88,6810912,2018,361
2019-01-16,1152.11,6810912,2019,16
2019-01-30,1154.74,6810912,2019,30
2019-02-13,1154.91,6810912,2019,44
2019-02-27,1156.22,6810912,2019,58
2019-03-12,1155.12,6810912,2019,71
2019-03-28,1167.2,6810912,2019,87
2019-04-11,1166.42,6810912,2019,101
2019-04-30,1167.58,6810912,2019,120
2019-05-15,1168.44,6810912,2019,135
2019-05-29,1167.45,6810912,2019,149
2019-06-13,1165.55,6810912,2019,164
2019-06-27,1165.79,6810912,2019,178
2019-07-17,1166.21,6810912,2019,198
2019-07-31,1160.77,6810912,2019,212
2019-08-15,1152.4,6810912,2019,227
2019-08-29,1150.75,6810912,2019,241
2019-09-12,1150.44,6810912,2019,255
2019-09-25,1150.25,6810912,2019,268
2019-10-16,1147.71,6810912,2019,289
2019-10-31,1148.89,6810912,2019,304
2019-11-14,1148.98,6810912,2019,318
2019-11-27,1150.55,6810912,2019,331
2019-12-12,1150.68,6810912,2019,346
2019-12-30,1159.15,6810912,2019,364
2020-01-14,1159.25,6810912,2020,14
2020-01-30,1160.78,6810912,2020,30
2020-02-13,1161.02,6810912,2020,44
2020-02-27,1161.07,6810912,2020,58
2020-03-16,1161.13,6810912,2020,76
2020-03-30,1161.18,6810912,2020,90
2020-04-16,1161.33,6810912,2020,107
2020-04-30,1160.78,6810912,2020,121
2020-05-14,1159.9,6810912,2020,135
2020-05-28,1160.1,6810912,2020,149
2020-06-15,1159.89,6810912,2020,167
2020-06-29,1158.17,6810912,2020,181
2020-07-16,1156.79,6810912,2020,198
2020-07-30,1141.1,6810912,2020,212
2020-08-13,1139.1,6810912,2020,226
2020-08-27,1138.79,6810912,2020,240
2020-09-15,1140.75,6810912,2020,259
2020-09-30,1142.11,6810912,2020,274
2020-10-15,1140.78,6810912,2020,289
2020-10-29,1137.75,6810912,2020,303
2020-11-16,1139.33,6810912,2020,321
2020-11-30,1140.03,6810912,2020,335
2020-12-15,1141.95,6810912,2020,350
2020-12-28,1142.9,6810912,2020,363
2021-01-14,1146,6810912,2021,14
2021-01-28,1147.55,6810912,2021,28
2021-02-11,1147.6,6810912,2021,42
2021-02-25,1145.95,6810912,2021,56
2021-03-16,1149.35,6810912,2021,75
2021-03-30,1148.02,6810912,2021,89
2021-04-15,1147.44,6810912,2021,105
2021-04-29,1146.66,6810912,2021,119
2021-05-13,1142.65,6810912,2021,133
2021-05-26,1144.14,6810912,2021,146
2021-06-17,1144.75,6810912,2021,168
2021-06-29,1141.45,6810912,2021,180
2021-07-15,1142.65,6810912,2021,196
2021-07-29,1140.08,6810912,2021,210
2021-08-16,1139.97,6810912,2021,228
2021-08-30,1138.79,6810912,2021,242
2021-09-15,1138.45,6810912,2021,258
2021-09-30,1137.79,6810912,2021,273
2021-10-15,1140.13,6810912,2021,288
2021-10-28,1142.02,6810912,2021,301
2021-11-15,1141.64,6810912,2021,319
2021-11-30,1141.45,6810912,2021,334
2021-12-14,1142.24,6810912,2021,348
2021-12-28,1143.88,6810912,2021,362
2022-01-13,1145.81,6810912,2022,13
2022-01-27,1142.67,6810912,2022,27
2022-02-11,1143.13,6810912,2022,42
2022-02-28,1143.75,6810912,2022,59
2022-03-16,1145.45,6810912,2022,75
2022-03-30,1142.74,6810912,2022,89
2010-11-30,1553.5,6810913,2010,334
2010-12-16,1559.9,6810913,2010,350
2010-12-30,1559.38,6810913,2010,364
2011-01-14,1559.44,6810913,2011,14
2011-01-28,1559.42,6810913,2011,28
2011-02-11,1558.6,6810913,2011,42
2011-02-25,1558.63,6810913,2011,56
2011-03-15,1558.88,6810913,2011,74
2011-03-31,1558.5,6810913,2011,90
2011-04-15,1558.54,6810913,2011,105
2011-04-29,1558.14,6810913,2011,119
2011-05-13,1558.07,6810913,2011,133
2011-05-27,1558.04,6810913,2011,147
2011-06-16,1557.81,6810913,2011,167
2011-06-30,1557.88,6810913,2011,181
2011-07-15,1557.68,6810913,2011,196
2011-07-29,1557.1,6810913,2011,210
2011-08-16,1557.04,6810913,2011,228
2011-08-31,1556.64,6810913,2011,243
2011-09-16,1556.3,6810913,2011,259
2011-10-13,1556.95,6810913,2011,286
2011-10-28,1556.94,6810913,2011,301
2011-11-15,1556.65,6810913,2011,319
2011-11-30,1556.81,6810913,2011,334
2011-12-16,1556.92,6810913,2011,350
2011-12-29,1556.9,6810913,2011,363
2012-01-19,1557,6810913,2012,19
2012-01-31,1557.04,6810913,2012,31
2012-02-16,1557.79,6810913,2012,47
2012-02-29,1559.53,6810913,2012,60
2012-03-15,1561.21,6810913,2012,75
2012-03-30,1562.99,6810913,2012,90
2012-04-13,1562.8,6810913,2012,104
2012-04-27,1559.56,6810913,2012,118
2012-05-15,1559.51,6810913,2012,136
